3.25e-20	-14.1173355333	-2.99348326876e+23	-5.67241220065e+24	4.4890423554e-10	-2.86782995848e+54	-4.57429393105e+53	-2.86782995848e+54	4.57429393105e+53	-5.75580816186e+112	0.0	1034.09877491
3.34e-20	-14.1134651775	-2.87345616436e+23	-5.44417956565e+24	4.48820503254e-10	-2.67776537631e+54	-4.27176369616e+53	-2.67776537631e+54	4.27176369616e+53	6.8718355972e+112	0.0	-1454.74918812
3.43e-20	-14.1096967189	-2.76150209396e+23	-5.23132769652e+24	4.48822848525e-10	-2.50556254356e+54	-3.99762619877e+53	-2.50556254356e+54	3.99762619877e+53	-7.19875272472e+112	0.0	1787.54205703
3.52e-20	-14.1060249038	-2.65664347537e+23	-5.03199481559e+24	4.48825412102e-10	-2.3484758977e+54	-3.74751669253e+53	-2.3484758977e+54	3.74751669253e+53	8.19923186498e+112	0.0	-2378.2689214
3.61e-20	-14.1024448751	-2.55826597076e+23	-4.84500855826e+24	4.48828166425e-10	-2.20484109873e+54	-3.51879276599e+53	-2.20484109873e+54	3.51879276599e+53	1.1207245205e+112	0.0	-378.243289785
3.7e-20	-14.0989521336	-2.46582013115e+23	-4.66932069959e+24	4.48830430208e-10	-2.07320787702e+54	-3.30915141169e+53	-2.07320787702e+54	3.30915141169e+53	-2.82576643559e+112	0.0	1105.53771489
3.79e-20	-14.0955425035	-2.37881853794e+23	-4.5040013495e+24	4.48832891561e-10	-1.9523214147e+54	-3.11659985355e+53	-1.9523214147e+54	3.11659985355e+53	1.32035064004e+112	0.0	-596.690488026
3.88e-20	-14.0922121021	-2.29682183608e+23	-4.34821244419e+24	4.48835300863e-10	-1.84107792132e+54	-2.93938488448e+53	-1.84107792132e+54	2.93938488448e+53	-4.37815308281e+112	0.0	2277.73680578
3.97e-20	-14.0889573129	-2.21944038632e+23	-4.20121087326e+24	4.48839525582e-10	-1.73852133722e+54	-2.775987778e+53	-1.73852133722e+54	2.775987778e+53	1.51457511163e+112	0.0	-904.173994907
4.06e-20	-14.0857747622	-2.14800474688e+23	-4.06550992022e+24	4.49551083525e-10	-1.64767611674e+54	-2.63124536722e+53	-1.64767611674e+54	2.63124536722e+53	6.93524624693e+111	0.0	-472.877106435
4.15e-20	-14.0826612971	-2.07701799351e+23	-3.93070109227e+24	4.48802745832e-10	-1.55589437613e+54	-2.48496566644e+53	-1.55589437613e+54	2.48496566644e+53	2.3039202737e+112	0.0	-1794.77400839
4.24e-20	-14.0796139673	-2.01155822345e+23	-3.8063916736e+24	4.48844561964e-10	-1.47484089171e+54	-2.35578189868e+53	-1.47484089171e+54	2.35578189868e+53	2.24849466875e+112	0.0	-1992.05022562
4.33e-20	-14.0766300078	-1.94938694291e+23	-3.68834136188e+24	4.48846271412e-10	-1.39939830825e+54	-2.23552630536e+53	-1.39939830825e+54	2.23552630536e+53	3.94414241351e+112	0.0	-3963.61619599
4.42e-20	-14.0737068237	-1.89035822319e+23	-3.57627075951e+24	4.48848282056e-10	-1.32925146803e+54	-2.12369951191e+53	-1.32925146803e+54	2.12369951191e+53	-6.93054916177e+111	0.0	787.972294077
4.51e-20	-14.0708419766	-1.86727789409e+23	-3.53223392901e+24	4.65158297242e-10	-1.33343579874e+54	-2.13061262752e+53	-1.33343579874e+54	2.13061262752e+53	9.99070014712e+111	0.0	-1236.98278026
4.6e-20	-14.0680331721	-1.78087354237e+23	-3.36843957716e+24	4.48852344995e-10	-1.20301723721e+54	-1.92242645002e+53	-1.20301723721e+54	1.92242645002e+53	5.64354782641e+111	0.0	-815.276551589
4.69e-20	-14.0652782488	-1.7300372272e+23	-3.27195422565e+24	4.48854612212e-10	-1.14613692166e+54	-1.83171944456e+53	-1.14613692166e+54	1.83171944456e+53	-6.19780387594e+111	0.0	1005.72314218
4.78e-20	-14.0625751681	-1.68157600584e+23	-3.17998623769e+24	4.48856104589e-10	-1.09294912409e+54	-1.74689209229e+53	-1.09294912409e+54	1.74689209229e+53	9.02427487431e+111	0.0	-1641.27671798
4.87e-20	-14.0599220053	-1.63534202922e+23	-3.0922539636e+24	4.48859471739e-10	-1.04316043077e+54	-1.66747777784e+53	-1.04316043077e+54	1.66747777784e+53	7.31629728099e+111	0.0	-1488.20913896
4.96e-20	-14.0573169411	-1.59118568765e+23	-3.00847254892e+24	4.48859650582e-10	-9.96479870488e+53	-1.59301355008e+53	-9.96479870488e+53	1.59301355008e+53	3.90503917951e+111	0.0	-886.572258132
5.05e-20	-14.0547582538	-1.5489868269e+23	-2.92841303102e+24	4.48861600481e-10	-9.52677875115e+53	-1.52313435283e+53	-9.52677875115e+53	1.52313435283e+53	-5.47797557432e+111	0.0	1385.36801538
5.14e-20	-14.0522443128	-1.50862289067e+23	-2.85184206732e+24	4.48863383731e-10	-9.11524418818e+53	-1.45747418052e+53	-9.11524418818e+53	1.45747418052e+53	2.81003120029e+111	0.0	-790.105212746
5.23e-20	-14.0497735723	-1.46998479023e+23	-2.7785519583e+24	4.4886548257e-10	-8.72818493136e+53	-1.39571320548e+53	-8.72818493136e+53	1.39571320548e+53	9.47049796504e+110	0.0	-295.512590302
5.32e-20	-14.0473445651	-1.43292643143e+23	-2.70826512136e+24	4.48840009545e-10	-8.36298155146e+53	-1.33743401282e+53	-8.36298155146e+53	1.33743401282e+53	6.60556958187e+111	0.0	-2283.48284212
5.41e-20	-14.0449558979	-4.52563681884e+25	-8.55281874919e+26	4.70744067714e-05	-2.72386530207e+61	-4.35647407871e+60	-2.72386530207e+61	4.35647407871e+60	-4.37288523355e+126	0.0	1.59395502967e+13
5.5e-20	-14.0426062458	-4.25056103893e+29	-8.03227868614e+30	4362.54917319	-2.33187005846e+73	-3.72985088853e+72	-2.33187005846e+73	3.72985088853e+72	5.65011513619e+149	0.0	-2.45359201575e+28
5.59e-20	-14.0402943486	-1.33077527571e+23	-2.51455308347e+24	4.48881775826e-10	-7.39040945522e+53	-1.18220447827e+53	-7.39040945522e+53	1.18220447827e+53	4.57877733294e+111	0.0	-2130.08850084
5.68e-20	-14.038019006	-1.29936498702e+23	-2.45499965063e+24	4.48872511228e-10	-7.10089071117e+53	-1.13598678215e+53	-7.10089071117e+53	1.13598678215e+53	-4.74992737366e+110	0.0	243.199805659
5.77e-20	-14.0357790743	-1.26918838718e+23	-2.39779002506e+24	4.48874638456e-10	-6.82725823601e+53	-1.0923014898e+53	-6.82725823601e+53	1.0923014898e+53	3.24979579891e+110	0.0	-182.85007116
5.86e-20	-14.0335734626	-1.24016270489e+23	-2.34276692825e+24	4.48876161071e-10	-6.56815139872e+53	-1.05093175516e+53	-6.56815139872e+53	1.05093175516e+53	3.8985806874e+110	0.0	-240.69935797
5.95e-20	-14.0314011298	-1.2122283063e+23	-2.2898168751e+24	4.48877787497e-10	-6.32260830144e+53	-1.01172443388e+53	-6.32260830144e+53	1.01172443388e+53	-3.85513264962e+111	0.0	2608.08808791
6.04e-20	-14.0292610816	-1.18531400652e+23	-2.23880467847e+24	4.48868500347e-10	-6.08950535346e+53	-9.74500408562e+52	-6.08950535346e+53	9.74500408562e+52	-7.63569907224e+110	0.0	565.276012521
6.13e-20	-14.0271523676	-1.15940987492e+23	-2.18971081356e+24	4.48880806968e-10	-5.8686769006e+53	-9.39233834029e+52	-5.8686769006e+53	9.39233834029e+52	-1.04965175059e+111	0.0	849.153678429
6.22e-20	-14.0250740789	-1.13442332855e+23	-2.1423597452e+24	4.48882031728e-10	-5.65869619045e+53	-9.05696969845e+52	-5.65869619045e+53	9.05696969845e+52	3.60354502544e+110	0.0	-318.162719219
6.31e-20	-14.0230253454	-1.11024244231e+23	-2.09653952501e+24	4.4881838027e-10	-5.45790218964e+53	-8.73624471091e+52	-5.45790218964e+53	8.73624471091e+52	4.90258264154e+110	0.0	-471.888827149
6.4e-20	-14.0210053343	-1.08706490209e+23	-2.05262285183e+24	4.48884764359e-10	-5.2692009123e+53	-8.43482001502e+52	-5.2692009123e+53	8.43482001502e+52	-3.90591988298e+110	0.0	409.239513566
6.49e-20	-14.0190132471	-1.0646089669e+23	-2.01007717053e+24	4.48886299559e-10	-5.08843687355e+53	-8.14604858912e+52	-5.08843687355e+53	8.14604858912e+52	2.09240465734e+110	0.0	-238.389300048
6.58e-20	-14.0170483185	-1.0429162166e+23	-1.96898045603e+24	4.48887447229e-10	-4.9162310759e+53	-7.87092876293e+52	-4.9162310759e+53	7.87092876293e+52	4.37416056042e+109	0.0	-54.1279864124
6.67e-20	-14.0151098142	-1.0219509984e+23	-1.92926492552e+24	4.48888394703e-10	-4.7520723708e+53	-7.60864610358e+52	-4.7520723708e+53	7.60864610358e+52	9.39783992888e+110	0.0	-1261.69365678
6.76e-20	-14.0131970294	-1.0016806384e+23	-1.89086844366e+24	4.48890093056e-10	-4.59549820156e+53	-7.35846367542e+52	-4.59549820156e+53	7.35846367542e+52	8.72630353412e+110	0.0	-1269.63743922
6.85e-20	-14.011309287	-9.81925489568e+22	-1.85345148704e+24	4.4875740681e-10	-4.4440565897e+53	-7.11645847069e+52	-4.4440565897e+53	7.11645847069e+52	6.94434684944e+110	0.0	-1094.13888739
6.94e-20	-14.0094459365	-9.63095806989e+22	-1.81778802995e+24	4.48892677386e-10	-4.30331299831e+53	-6.89154590644e+52	-4.30331299831e+53	6.89154590644e+52	1.60728383009e+109	0.0	-27.3789083177
7.03e-20	-14.0076063523	-9.44723471972e+22	-1.78299410095e+24	4.48893770505e-10	-4.16691038637e+53	-6.67354904859e+52	-4.16691038637e+53	6.67354904859e+52	-4.3983799058e+110	0.0	809.450620182
7.12e-20	-14.0057899328	-9.26929875151e+22	-1.74929847104e+24	4.48896027958e-10	-4.03650086688e+53	-6.4651162115e+52	-4.03650086688e+53	6.4651162115e+52	-5.84126575509e+110	0.0	1160.24689493
7.21e-20	-14.003996099	-9.09686686426e+22	-1.71664734021e+24	4.48896343921e-10	-3.91170977467e+53	-6.26564985774e+52	-3.91170977467e+53	6.26564985774e+52	-9.96882934432e+110	0.0	2135.10349585
7.3e-20	-14.002224293	-8.92973146723e+22	-1.68500122058e+24	4.48897594104e-10	-3.79226567023e+53	-6.07471756838e+52	-3.79226567023e+53	6.07471756838e+52	3.21163198194e+110	0.0	-741.011430319
7.39e-20	-14.0004739779	-8.76765140165e+22	-1.65431428732e+24	4.4889809839e-10	-3.67785711695e+53	-5.89182275415e+52	-3.67785711695e+53	5.89182275415e+52	3.90225028519e+110	0.0	-969.043417665
7.48e-20	-13.9987446357	-8.61044529554e+22	-1.6245520597e+24	4.48901047715e-10	-3.56825231004e+53	-5.71659605406e+52	-3.56825231004e+53	5.71659605406e+52	7.03388503541e+110	0.0	-1878.29362323
7.57e-20	-13.9970357674	-8.45786091072e+22	-1.59566665146e+24	4.48901113649e-10	-3.4631338454e+53	-5.54853100264e+52	-3.4631338454e+53	5.54853100264e+52	5.94401449309e+110	0.0	-1705.35070089
7.66e-20	-13.9953468914	-8.30974552456e+22	-1.56762901781e+24	4.4890221662e-10	-3.36231184016e+53	-5.38732510549e+52	-3.36231184016e+53	5.38732510549e+52	-6.00749853478e+110	0.0	1850.22179127
7.75e-20	-13.9936775428	-8.16590861075e+22	-1.54040296772e+24	4.48903300165e-10	-3.26555179247e+53	-5.232604354e+52	-3.26555179247e+53	5.232604354e+52	1.37683308915e+110	0.0	-454.828805383
7.84e-20	-13.992027273	-8.02617958701e+22	-1.51395607492e+24	4.48904416174e-10	-3.17264623571e+53	-5.08403796831e+52	-3.17264623571e+53	5.08403796831e+52	3.61125118079e+110	0.0	-1278.52564977
7.93e-20	-13.9903956485	-7.89039655236e+22	-1.48825761424e+24	4.4890564736e-10	-3.08340083494e+53	-4.94131592158e+52	-3.08340083494e+53	4.94131592158e+52	-3.20410930648e+110	0.0	1214.78837842
8.02e-20	-13.9887822507	-7.75839829247e+22	-1.46327696971e+24	4.48906195607e-10	-2.99762428182e+53	-4.80413304131e+52	-2.99762428182e+53	4.80413304131e+52	-4.12297659199e+110	0.0	1672.67177891
8.11e-20	-13.9871866747	-7.62934891027e+22	-1.43885627147e+24	4.4882490551e-10	-2.91435453275e+53	-4.67094884198e+52	-2.91435453275e+53	4.67094884198e+52	2.4815655025e+110	0.0	-1076.67138409
8.2e-20	-13.985608529	-7.14077950086e+27	-1.34663940563e+29	4.06372104342	-2.44247015451e+68	-3.91486329968e+67	-2.44247015451e+68	3.91486329968e+67	1.36192132804e+140	0.0	-6.97301336606e+22
8.29e-20	-13.9840474351	-7.29339866914e+22	-1.37534510281e+24	4.37992617222e-10	-2.65944941672e+53	-4.26288284632e+52	-2.65944941672e+53	4.26288284632e+52	-7.82174767997e+109	0.0	396.710271628
8.38e-20	-13.9825030265	-7.27850171078e+22	-1.37246105874e+24	4.50517928242e-10	-2.70044501043e+53	-4.32883516853e+52	-2.70044501043e+53	4.32883516853e+52	-6.83095627786e+109	0.0	359.370802347
8.47e-20	-13.9809749485	-7.15053790674e+22	-1.34825900186e+24	4.48928296277e-10	-2.61537288319e+53	-4.1926934466e+52	-2.61537288319e+53	4.1926934466e+52	-1.03867965321e+110	0.0	584.674773741
8.56e-20	-13.9794628575	-7.03830832075e+22	-1.32702694487e+24	4.48911776169e-10	-2.54702477109e+53	-4.08334593599e+52	-2.54702477109e+53	4.08334593599e+52	-1.11665860615e+110	0.0	669.747740881
8.65e-20	-13.9779664208	-6.92912635921e+22	-1.30637250327e+24	4.4891357059e-10	-2.48130032872e+53	-3.97819062492e+52	-2.48130032872e+53	3.97819062492e+52	1.24784672699e+110	0.0	-796.901060784
8.74e-20	-13.9764853159	-6.82273795356e+22	-1.28624761352e+24	4.48914816333e-10	-2.41792180314e+53	-3.87678315753e+52	-2.41792180314e+53	3.87678315753e+52	-1.94488682636e+109	0.0	132.162498776
8.83e-20	-13.9750192303	-6.7190458751e+22	-1.2666338381e+24	4.48915794848e-10	-2.35678477441e+53	-3.7789568494e+52	-2.35678477441e+53	3.7789568494e+52	6.72362054264e+109	0.0	-485.860710551
8.92e-20	-13.9735678607	-6.61795725621e+22	-1.24751353978e+24	4.48916767102e-10	-2.29779030956e+53	-3.68455385003e+52	-2.29779030956e+53	3.68455385003e+52	1.38307140539e+110	0.0	-1062.12871982
9.01e-20	-13.9721309133	-6.519381789e+22	-1.22886956352e+24	4.48917772618e-10	-2.24084311996e+53	-3.59342212244e+52	-2.24084311996e+53	3.59342212244e+52	-1.82314791982e+110	0.0	1487.00730793
9.1e-20	-13.9707081027	-6.42322521429e+22	-1.21068404133e+24	4.48917757959e-10	-2.18584506703e+53	-3.50540493512e+52	-2.18584506703e+53	3.50540493512e+52	1.39068582079e+110	0.0	-1203.98158813
9.19e-20	-13.969299152	-6.32876353623e+22	-1.19282039734e+24	4.48825725356e-10	-2.13206266766e+53	-3.41932663726e+52	-2.13206266766e+53	3.41932663726e+52	1.10766809158e+110	0.0	-1017.49954172
9.28e-20	-13.9679037925	-6.23788346512e+22	-1.17563413427e+24	4.4892058043e-10	-2.08140179122e+53	-3.33824438757e+52	-2.08140179122e+53	3.33824438757e+52	-2.3668905717e+109	0.0	230.465420082
9.37e-20	-13.9665217631	-6.1485292134e+22	-1.15873767359e+24	4.48921450996e-10	-2.03178436887e+53	-3.2588260637e+52	-2.03178436887e+53	3.2588260637e+52	-2.18157588353e+109	0.0	225.085107594
9.46e-20	-13.9651528102	-6.06129121541e+22	-1.14224220602e+24	4.48922387294e-10	-1.98380773507e+53	-3.18203018169e+52	-1.98380773507e+53	3.18203018169e+52	-4.60626262035e+109	0.0	503.307613416
9.55e-20	-13.9637966874	-5.97612915908e+22	-1.12614006203e+24	4.48927795392e-10	-1.93743131058e+53	-3.10779212308e+52	-1.93743131058e+53	3.10779212308e+52	3.08704913712e+109	0.0	-357.02327242
9.64e-20	-13.9624531552	-5.89288634473e+22	-1.11040160345e+24	4.48924120512e-10	-1.89250181896e+53	-3.03586657803e+52	-1.89250181896e+53	3.03586657803e+52	2.35817527696e+109	0.0	-288.51911742
9.73e-20	-13.9611219807	-5.8115895662e+22	-1.09503180403e+24	4.48924986883e-10	-1.84904521838e+53	-2.96629562772e+52	-1.84904521838e+53	2.96629562772e+52	-6.96489659704e+109	0.0	901.004969387
9.82e-20	-13.9598029375	-5.7321494849e+22	-1.08001374076e+24	4.4892617664e-10	-1.80697493995e+53	-2.89894087012e+52	-1.80697493995e+53	2.89894087012e+52	4.63561940264e+109	0.0	-633.739853668
9.91e-20	-13.9584958055	-5.65449535115e+22	-1.06533401808e+24	4.48925804242e-10	-1.76622353438e+53	-2.83369448714e+52	-1.76622353438e+53	2.83369448714e+52	-4.48883549122e+109	0.0	648.201896287
1e-19	-13.9572003702	-5.57859432443e+22	-1.05098637169e+24	4.48927588147e-10	-1.72675965029e+53	-2.77050659011e+52	-1.72675965029e+53	2.77050659011e+52	7.43185291525e+109	0.0	-1133.00039415
