8.273292477668889188e-07 9.999999999999999547e-07 1.032850597009999949e-09 9.825135840000000000e+09 -1.108584209999999959e+20 4.680436299999999883e-01
8.273292477668889188e-07 3.162277660168379191e-06 9.863643073249999137e-10 7.570502810000000000e+09 -2.203907860000000000e+18 3.913738500000000231e-01
8.273292477668889188e-07 1.000000000000000082e-05 9.419705966720000953e-10 7.345045630000000000e+09 -6.313510520000000000e+16 3.743070000000000008e-01
8.273292477668889188e-07 3.162277660168379530e-05 8.995752881310000031e-10 7.322517960000000000e+09 -1.895947130000000000e+15 3.722982699999999867e-01
