1.e-6	2.58218510424625e-10
2.15443469003188372175929356652e-6	2.50411366490763e-10
4.64158883361277889241007635092e-6	2.42840268750918e-10
1.e-5	2.35498080435982e-10
0.0000215443469003188372175929356652	2.28377880562162e-10
0.0000464158883361277889241007635092	2.21472957412044e-10
0.0001	2.14776802239179e-10
0.000215443469003188372175929356652	2.08283104149207e-10
0.000464158883361277889241007635092	2.0198574892203e-10
0.001	1.95878787571001e-10
0.00215443469003188372175929356652	1.89956426760754e-10
0.00464158883361277889241007635092	1.84213058041959e-10
0.01	1.78643410652121e-10
0.0215443469003188372175929356652	1.7324216892336e-10
0.0464158883361277889241007635092	1.68003954192835e-10
0.1	1.6292480602315e-10
0.215443469003188372175929356652	1.57997904688064e-10
0.464158883361277889241007635092	1.53221799395687e-10
1.	1.48593987984229e-10
