4.814288377749746436e-07 9.999999999999999547e-07 4.182144863630000055e-10 9.291163300000000000e+09 -6.858675089999999795e+19 4.206298199999999876e-01
4.814288377749746436e-07 3.162277660168379191e-06 4.102262882080000105e-10 8.458959650000000000e+09 -1.806825630000000000e+18 3.762813400000000197e-01
4.814288377749746436e-07 1.000000000000000082e-05 4.022371845670000255e-10 8.409212650000000000e+09 -5.500560860000000000e+16 3.700527200000000017e-01
4.814288377749746436e-07 3.162277660168379530e-05 3.942471495409999903e-10 8.439512080000000000e+09 -1.701794070000000000e+15 3.694023000000000168e-01
