0.0	7.3	0.0604829720089
0.7	7.29676925987	0.00140942968985
1.4	7.28115338291	-0.0199374849979
2.1	7.26117520024	-0.0275656830953
2.8	7.23973822506	-0.0301661374908
3.5	7.21790489296	-0.0309239145696
4.2	7.19606296266	-0.031008316809
4.9	7.17435248247	-0.0308487128407
5.6	7.15282257627	-0.0306027362329
6.3	7.13148902862	-0.0303282138123
7.0	7.11035543405	-0.0300463115831
7.7	7.08942096368	-0.0297647296376
8.4	7.06868321658	-0.0294862229827
9.1	7.04813926551	-0.0292117319764
9.8	7.02778603949	-0.0289415324587
10.5	7.00762046277	-0.0286756582934
11.2	6.98763950433	-0.0284140565632
11.9	6.96784019466	-0.028156644523
12.6	6.94821963042	-0.0279033304518
13.3	6.92877497486	-0.0276540212398
14.0	6.9095034566	-0.0274086251024
14.7	6.89040236798	-0.0271670525071
15.4	6.87146906323	-0.0269292164466
16.1	6.85270095659	-0.026695032474
16.8	6.83409552053	-0.0264644186545
17.5	6.81565028403	-0.0262372954884
18.2	6.79736283089	-0.0260135858264
18.9	6.7792307981	-0.025793214785
19.6	6.76125187431	-0.0255761096636
20.3	6.74342379831	-0.0253621998654
21.0	6.72574435759	-0.0251514168211
21.7	6.70821138693	-0.0249436939156
22.4	6.69082276711	-0.0247389664188
23.1	6.67357642355	-0.0245371714184
23.8	6.65647032509	-0.0243382477559
24.5	6.63950248279	-0.0241421359658
25.2	6.62267094875	-0.0239487782162
25.9	6.605973815	-0.0237581182534
26.6	6.58940921241	-0.0235701013472
27.3	6.57297530964	-0.0233846742398
28.0	6.55667031211	-0.023201785096
28.7	6.54049246107	-0.0230213834556
29.4	6.52444003259	-0.0228434201878
30.1	6.5085113367	-0.0226678474473
30.8	6.49270471647	-0.0224946186325
31.5	6.47701854717	-0.0223236883446
32.2	6.46145123544	-0.022155012349
32.9	6.44600121848	-0.021988547538
33.6	6.43066696327	-0.021824251895
34.3	6.41544696586	-0.0216620844596
35.0	6.40033975058	-0.0215020052947
35.7	6.38534386938	-0.0213439754543
36.4	6.37045790113	-0.0211879569532
37.1	6.35568045095	-0.0210339127368
37.8	6.3410101496	-0.0208818066531
38.5	6.32644565283	-0.0207316034247
39.2	6.31198564076	-0.0205832686231
39.9	6.29762881737	-0.0204367686423
40.6	6.28337390983	-0.0202920706751
41.3	6.26921966803	-0.0201491426887
42.0	6.25516486401	-0.0200079534022
42.7	6.24120829146	-0.0198684722648
43.4	6.22734876518	-0.0197306694338
44.1	6.21358512064	-0.019594515755
44.8	6.19991621347	-0.019459982742
45.5	6.18634091902	-0.0193270425578
46.2	6.1728581319	-0.019195667996
46.9	6.15946676554	-0.0190658324629
47.6	6.14616575178	-0.0189375099607
48.3	6.13295404046	-0.0188106750703
49.0	6.11983059902	-0.0186853029356
49.7	6.10679441208	-0.0185613692476
50.4	6.09384448112	-0.01843885023
51.1	6.08097982406	-0.0183177226239
51.8	6.06819947492	-0.0181979636743
52.5	6.05550248349	-0.0180795511163
53.2	6.04288791498	-0.0179624631618
53.9	6.03035484968	-0.017846678487
54.6	6.01790238263	-0.0177321762201
55.3	6.00552962336	-0.017618935929
56.0	5.99323569552	-0.0175069376102
56.7	5.98101973663	-0.0173961616773
57.4	5.96888089779	-0.0172865889503
58.1	5.95681834335	-0.0171782006449
58.8	5.94483125071	-0.0170709783628
59.5	5.93291881	-0.0169649040811
60.2	5.92108022383	-0.0168599601436
60.9	5.90931470706	-0.0167561292508
61.6	5.89762148652	-0.0166533944513
62.3	5.8859998008	-0.0165517391328
63.0	5.8744489	-0.0164511470142
63.7	5.86296804549	-0.0163516021366
64.4	5.85155650971	-0.0162530888562
65.1	5.84021357595	-0.0161555918358
65.8	5.82893853812	-0.0160590960379
66.5	5.81773070055	-0.015963586717
67.2	5.8065893778	-0.0158690494129
67.9	5.79551389446	-0.0157754699434
68.6	5.78450358493	-0.0156828343983
69.3	5.77355779327	-0.0155911291321
70.0	5.762675873	-0.0155003407584
