1e-30	4.39622865768e-10
1e-29	4.40503377704e-10
1e-28	4.41290702399e-10
1e-27	4.41992016222e-10
1e-26	4.42615084852e-10
1e-25	4.43165054449e-10
1e-24	4.43650761651e-10
1e-23	4.44072512961e-10
1e-22	4.44441433118e-10
1e-21	4.44823715243e-10
1e-20	4.45034697025e-10
1e-19	4.45269444247e-10
1e-18	4.45468487292e-10
1e-17	4.45636330188e-10
1e-16	4.45784902932e-10
1e-15	4.41773867812e-10
1e-14	4.45985081211e-10
1e-13	4.4606340091e-10
1e-12	4.46124866854e-10
1e-11	4.46499029312e-10
1e-10	4.46210815759e-10
1e-09	4.46238638406e-10
1e-08	4.46208918073e-10
1e-07	4.46274951776e-10
1e-06	4.46285014968e-10
1e-05	4.46289683223e-10
